id,full_name,birthdate,gender,faction,faction_start,faction_end,profession,district_number,district_name,mandate,clean_handle,text,date
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,„Nicht sicher. Nicht willkommen? Islamfeindlichkeit in Deutschland“ Das war das Leitthema des ersten Fachgesprächs in der 21. Wahlperiode der Grünen Bundestagsfraktion. (1/2),2025-06-28 12:23:04.696
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Das #Fachgespräch bot den Raum, relevante Fragen zu stellen und zu diskutieren. Ich möchte mich bei meinen Gästen Rima Hanano, Waqar Tariq und Ayten Kılıçarslan herzlich bedanken. Auch ein großes Dankeschön an .bsky.social und .bsky.social für eure Unterstützung! (2/2)",2025-06-28 12:26:29.090
11005518,Sonja Lemke,1991-11-22,weiblich,Die LINKE,2025-03-25,,Informatikerin,142.0,Dortmund II,Landesliste,sonjalemke.dielinkebt.de,Also mein absoluter Lieblingspodcast ist Armutszeugnis von .bsky.social,2025-06-28 12:51:26.713
11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,Wer nix als Machtpolitik zu bieten hat wird durch seine eigene Machtpolitik umkommen. #klingbeil,2025-06-28 13:46:03.853
11005236,Ruppert Stüwe,1978-05-21,männlich,SPD,2025-03-25,,Dipl.-Volkswirt,78.0,Berlin-Steglitz-Zehlendorf,Landesliste,ruppertstuewe.bsky.social,Das habe ich hier aufgeschrieben:,2025-06-28 14:03:26.321
11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,Budapest Pride - Freedom cannot be banned! Viele Menschen aus ganz Europa zeigen sich solidarisch mit der Pride in Budapest. Die ungarische Regierung will die Pride verbieten. Das dürfen wir nicht hinnehmen! Flagge zeigen: wir stehen an der Seite der queeren Community in Ungarn,2025-06-28 14:22:16.272
11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Alle Demokrat:innen sind aufgerufen, sich dem zunehmenden Druck auf queere Menschen entschlossen entgegenzustellen. Queere Rechte sind Menschenrechte. Immer. Überall. #EuropeIsWatching #ProtectPride #BudapestPride #QueerSolidarity #LGBTIrights #NoPrideBan #HumanRights #PrideIsProtest #LoveIsLove",2025-06-28 14:22:16.273
11005121,Ricarda Lang,1994-01-17,weiblich,Grünen,2025-03-25,,Abgeordnete,269.0,Backnang – Schwäbisch Gmünd,Landesliste,ricardalang.bsky.social,"Darf man so CSD, Julia Klöckner?",2025-06-28 15:40:07.474
11005164,Sara Nanni,1987-05-29,weiblich,Grünen,2025-03-25,,Friedens- und Konfliktforscherin,106.0,Düsseldorf II,Landesliste,sarananni.bsky.social,Wir erleben wohl den Beginn eines Sabotage-Sommers 2.0 - vielleicht reden wir diesmal offen drüber?,2025-06-28 15:52:16.020
11005164,Sara Nanni,1987-05-29,weiblich,Grünen,2025-03-25,,Friedens- und Konfliktforscherin,106.0,Düsseldorf II,Landesliste,sarananni.bsky.social,Ich glaub dann kriege ich Ärger.,2025-06-28 15:54:22.105
11005164,Sara Nanni,1987-05-29,weiblich,Grünen,2025-03-25,,Friedens- und Konfliktforscherin,106.0,Düsseldorf II,Landesliste,sarananni.bsky.social,"SO WAR DAS NICHT GEMEINT. Leute, Leute, Leute.",2025-06-28 16:00:51.953
11005164,Sara Nanni,1987-05-29,weiblich,Grünen,2025-03-25,,Friedens- und Konfliktforscherin,106.0,Düsseldorf II,Landesliste,sarananni.bsky.social,Im Rahmen der FDGO!,2025-06-28 16:04:23.710
11005164,Sara Nanni,1987-05-29,weiblich,Grünen,2025-03-25,,Friedens- und Konfliktforscherin,106.0,Düsseldorf II,Landesliste,sarananni.bsky.social,Leider habe ich es versäumt meine Wahrsagerei bezüglich der nächsten Ablenkungsmanöver von Spahn auch hier auf der Plattform zu dokumentieren… deswegen hier ein paar Screenshots von drüben.,2025-06-28 16:30:23.806
11005432,Victoria Broßart,1992-09-24,weiblich,Grünen,2025-03-25,,Ingenieurin,221.0,Rosenheim,Landesliste,victoriabrossart.bsky.social,"Kein Gedanke zu absurd, keine Prognose zu unrealistisch: Spahn macht alles um von seinen Maskendeals abzulenken.. #systemSpahn",2025-06-28 16:44:16.942
11004819,Pascal Meiser,1975-03-07,männlich,Die LINKE,2025-03-25,,Dipl.-Politikwissenschaftler,82.0,Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost,Direktwahl,pascalmeiser.bsky.social,"Extrem starke Recherche der taz. Wie in einem Brennglas zeigt sie, was in der Arbeits-, Miet- und Hochschulpolitik in Deutschland gerade alles systematisch schief läuft. Must-Read!",2025-06-28 16:45:17.258
11004819,Pascal Meiser,1975-03-07,männlich,Die LINKE,2025-03-25,,Dipl.-Politikwissenschaftler,82.0,Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost,Direktwahl,pascalmeiser.bsky.social,Die ganze Recherche hier:,2025-06-28 16:45:17.259
11005102,Michael Kellner,1977-05-08,männlich,Grünen,2025-03-25,,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,"Spahn zündelt mit Atomwaffen, um von der Maskenaffäre abzulenken. Durchschaubares Manöver.",2025-06-28 17:13:27.333
11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,TAX THE RICH! Weil faire Besteuerung unsere Demokratie vor Machtkonzentration schützt & für mehr Gerechtigkeit und Chancengleichheit für alle sorgt.,2025-06-28 17:28:36.581
11005405,Ayse Asar,1975-12-19,weiblich,Grünen,2025-03-25,,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,Der beste Weg zur ultimativen Themenverlagerung,2025-06-28 17:37:15.934
11005501,Ferat Koçak,1979-05-26,männlich,Die LINKE,2025-03-25,,Dipl.-Wirtschaftswissenschaftler,81.0,Berlin-Neukölln,Direktwahl,feratkocak.dielinkebt.de,"„Verfassungsschutz warnt vor Gefahr für Leib und Leben von Homosexuellen, Linken und Migranten.“",2025-06-28 19:16:59.708
11005501,Ferat Koçak,1979-05-26,männlich,Die LINKE,2025-03-25,,Dipl.-Wirtschaftswissenschaftler,81.0,Berlin-Neukölln,Direktwahl,feratkocak.dielinkebt.de,Spahn will wieder Einkaufen #Maskendeal,2025-06-28 20:25:49.915
11005501,Ferat Koçak,1979-05-26,männlich,Die LINKE,2025-03-25,,Dipl.-Wirtschaftswissenschaftler,81.0,Berlin-Neukölln,Direktwahl,feratkocak.dielinkebt.de,Krass. Die Info ergänze ich mal. Danke.,2025-06-28 20:56:49.136
11005501,Ferat Koçak,1979-05-26,männlich,Die LINKE,2025-03-25,,Dipl.-Wirtschaftswissenschaftler,81.0,Berlin-Neukölln,Direktwahl,feratkocak.dielinkebt.de,Spahn fordert Atomwaffen für Deutschland: Die Urananreicherungsanlage Gronau ist die einzige kommerzielle Urananreicherungsanlage in Deutschland. Sie liegt zufälligerweise im Münsterland. Und seit 2024 ist Jens Spahn Vorsitzender des CDU-Bezirksverbandes Münsterland.,2025-06-28 20:59:38.869
11005501,Ferat Koçak,1979-05-26,männlich,Die LINKE,2025-03-25,,Dipl.-Wirtschaftswissenschaftler,81.0,Berlin-Neukölln,Direktwahl,feratkocak.dielinkebt.de,Spahn fordert Atomwaffen für Deutschland: Die Urananreicherungsanlage Gronau ist die einzige kommerzielle Urananreicherungsanlage in Deutschland. Sie liegt zufälligerweise im Münsterland. Und seit 2024 ist Jens Spahn Vorsitzender des CDU-Bezirksverbandes Münsterland.,2025-06-28 20:59:38.869
11005554,Lea Reisner,1989-03-09,weiblich,Die LINKE,2025-03-25,,Gesundheits- und Krankenpflegerin,93.0,Köln II,Landesliste,leali.bsky.social,"Ehrlich gesagt will ich gar kein Mindestlohn sondern die Betriebe denen, die drin arbeiten. Aber solang wir da nicht sind, muss es verdammt nochmal möglich sein, dass alle von ihrem Gehalt leben können. Shame on you, die hier vor den Reichen und Mächtigen einknicken.",2025-06-28 21:54:28.127
11005070,Prof. Dr. Armin Grau,1959-03-18,männlich,Grünen,2025-03-25,,Arzt,206.0,Ludwigshafen/Frankenthal,Landesliste,armingrau.bsky.social‬,"Jens #Spahn fordert direkteren Zugriff Deutschlands auf #Atomwaffen. Das ist inhaltlich falsch, Atomwaffen schaffen nicht mehr Sicherheit und reine Ablenkung von jmd., der ganz andere Probleme an der Backe hat. Wie wär’s mal mit Schweigen und ein bißchen Demut?",2025-06-29 05:20:41.444
11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,"Nein, #Spahn wird nicht angegriffen, weil er konservativ ist. Er wird gestellt, weil er in der Krise mit dem Steuergeld der Bürger umgeht wie ein Populist ohne Sinn und ökonomischen Verstand. Diese Mrd.-Verschwendung sollte auch die FAS aufregen. zeitung.faz.net/fas/politik/...",2025-06-29 06:49:44.181
11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2025-03-25,,,262.0,Nürtingen,Landesliste,matthias-gastel.de,"Entlang der #Biberbahn (zwischen Raum #Bodensee und #Donau) wurden neue #Bahn-Stationen eröffnet. Aus dem heutigen touristischen Wochenendangebot soll sich, so Wunsch und Ziel, ein reguläres #ÖPNV -Angebot entwickeln.",2025-06-29 06:56:50.897
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"Das war keine gute Woche für Spahn: Wer sich in der Union NICHT zu ihm äußerte, sagte mehr als jene, die es taten. Auffällig: Es melden sich vor allem Abhängige, Vertraute – und Netzwerke mit Geschichte. Ein über Loyalitäten, die wenig nach Überzeugung & Redlichkeit riechen.",2025-06-29 07:01:31.730
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"1/9 Zu den auffälligsten Beobachtungen der letzten Tage gehört nicht nur wer Jens Spahn öffentlich verteidigt – sondern vor allem: wer nicht. Während Parteispitze & Präsidium schweigen, twittern dafür umso mehr direkt oder indirekt Abhängige aus zweiter, dritter, vierter Reihe.",2025-06-29 07:01:31.731
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"2/9 Und Spahn? Retweetet jeden einzelnen Post. Akribisch. Selbst den redundantesten. Mit seinem privaten + dem Fraktionsaccount. Was wie spontaner Rückhalt wirken soll, wirkte zunehmend choreografiert: Nicht Unterstützung - sondern Loyalitätspflicht ist der gemeinsame Nenner.",2025-06-29 07:01:31.732
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"3/9 Ein besonders exemplarischer Fall für das Netzwerk an politischen (wie privaten) Abhängigkeiten, Gefälligkeiten und Seilschaften rund um Spahn: Hendrik Streeck. Den einstigen „Top-Virologen“ und heutigen CDU-Drogenbeauftragten verbindet mit Spahn mehr als Partei & Fraktion.",2025-06-29 07:01:31.733
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"4/9 So zeigen Pressefotos Streeck & Spahn etwa bei Partys des Ex-US-Botschafters & Trump-Getreuen Grenell. Was wie Geselligkeit aussah, wurde zum Karrierekatapult: 2021 machte Spahn Streecks Mann zum Unterabteilungsleiter im BMG. 2025 die CDU Streeck zum Bundestagsabgeordneten.",2025-06-29 07:01:31.734
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"5/9 Das wirkt nicht wie klassische Einflussnahme – sondern wie ein fein gesponnenes Netz. Ein Netz, in dem Loyalität nicht eingefordert werden muss, sondern als Selbstverständlichkeit gilt. Weil alle wissen, wer wem was verdank – und was auf dem Spiel steht.",2025-06-29 07:01:31.735
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"6/9 Es wundert kaum, dass die sich nun meldeten, die Spahn einiges zu verdanken haben oder sich wohl manches noch versprechen. So düngt einen das manches eilig herbei formuliertes Schutzargument so gar nicht aus freien Stücken sondern unausgesprochenen Verbindlichkeiten rührt.",2025-06-29 07:01:31.736
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"7/9 Was wie Unterstützung wirkt, ist in Wahrheit ein Blick durchs Schlüsselloch auf das System-Spahn. Auf ein System der gegenseitigen Absicherung. Auf Abhängigkeiten, auf Nähe, auf Loyalität, die nicht aus Überzeugung, sondern aus persönlicher Vorteilsnahme entsteht.",2025-06-29 07:01:31.737
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"8/9 Das System Spahn: Ein Machtgeflecht aus Gefälligkeiten, Nähe und Absicherung. Dieses Netzwerk zu Lasten Dritter hat offenbar mindestens einmal Staat & Steuerzahler Milliarden gekostet. Es ist Zeit Licht in dieses Dunkel zu bringen und für politische Verantwortung zu sorgen.",2025-06-29 07:01:31.738
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"9/9 Profiteur des „System-Spahn“ ist bisher nicht nur in erster Linie Jens Spahn selbst, sondern offenbar auch ein weit verzweigtes Netzwerk im Umfeld des heutigen Unions-Fraktionsvorsitzenden. Es stellen sich die Fragen: Wer stützt & schützt Spahn? Warum? Und wie lange noch?",2025-06-29 07:01:31.739
11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,"Wir könnten uns diese ganzen PR-Scharmützel der #Spahn Spin-Doktoren sparen („die wahren Wunden sind woanders“/„dt. Atomwaffen jetzt!“/geht nur um ihn als Konservativen“/„Sudhof parteipolitisch“), wenn er endlich Transparenz herstellt statt Gedächtnislücken optimiert.",2025-06-29 07:14:27.631
11004962,Dr. Janosch Dahmen,1981-09-06,männlich,Grünen,2025-03-25,,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,"Der Regen bleibt aus, das Wasser versiegt - und keiner schützt, was uns alle trägt. Wie konnte es so weit kommen? Nicht nur unser Land trocknet aus, weil es inzwischen populär geworden ist wegzusehen. Zeit, dass Politik wieder schützt, was wirklich zählt: Leben. Natur. Zukunft.",2025-06-29 07:53:01.151
11004848,Sören Pellmann,1977-02-11,männlich,Die LINKE,2025-03-25,,Grund- und Förderschullehrer,152.0,Leipzig II,Direktwahl,pellmann.dielinkebt.de,"Solidarität ist unsere Waffe für Vielfalt und Demokratie Queere Menschen stehen zunehmend unter Druck: In Deutschland steigen die Hassverbrechen, in Ungarn wird systematisch ausgegrenzt. Gemeinsam gegen Hass, Hetze und Diskriminierung! #CSD2025 #CSD #Queer #DieLinke",2025-06-29 08:41:05.738
11004848,Sören Pellmann,1977-02-11,männlich,Die LINKE,2025-03-25,,Grund- und Förderschullehrer,152.0,Leipzig II,Direktwahl,pellmann.dielinkebt.de,"Solidarität ist unsere Waffe für Vielfalt und Demokratie Queere Menschen stehen zunehmend unter Druck: In Deutschland steigen die Hassverbrechen, in Ungarn wird systematisch ausgegrenzt. Gemeinsam gegen Hass, Hetze und Diskriminierung! #CSD2025 #CSD #Queer #DieLinke",2025-06-29 08:42:22.900
11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2025-03-25,,,262.0,Nürtingen,Landesliste,matthias-gastel.de,"Klar, wir sind dafür und haben auch die erforderlichen Ideen dafür.",2025-06-29 09:04:37.995
11004088,Caren Lay,1972-12-11,weiblich,Die LINKE,2025-03-25,,Dipl.-Soziologin,155.0,Bautzen I,Landesliste,carenlay.bsky.social,"Das ganze .de Streitgespräch zwischen mir, Ministerin Hubertz und ""Haus und Grund""-Chef Warnecke jetzt auch im aktuellen Heft:",2025-06-29 09:19:13.703
11005102,Michael Kellner,1977-05-08,männlich,Grünen,2025-03-25,,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,Gute Nachricht von der SPD. Auch Sozialdemokraten für AfD-Verbotsverfahren. Selten habe ich mich so über eine Entscheidung der SPD gefreut.,2025-06-29 09:44:04.707
11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Wir im Bielefelder Westen. Danke euch liebe „rund um den SIGGI“ für den schönen Frühstück -Treff am Sonntag Vormittag im Viertel zu Gesprächen in der Nachbarschaft, zum Austausch und Musik.",2025-06-29 10:47:12.341
11004267,Saskia Esken,1961-08-28,weiblich,SPD,2025-03-25,,staatl. geprüfte Informatikerin,280.0,Calw,Landesliste,eskensaskia.bsky.social,"Danke, lieber Lino!",2025-06-29 13:04:51.226
11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,"Es geht weiter beim #AfDVerbot Der SPD-Parteitag hat heute für eine Vorbereitung eines Verbotsverfahrens gestimmt. Konkret: Die SPD stimmt unserem Vorschlag zu, eine Bund-Länder-Gruppe einzusetzen, um Beweise zusammenzutragen.",2025-06-29 13:53:23.204
11005011,Andreas Audretsch,1984-06-25,männlich,Grünen,2025-03-25,,Sozialwissenschaftler,81.0,Berlin-Neukölln,Landesliste,andreasaudretsch.de,"3,4 Mrd. € für Gas-Projekte. Dutzende Mrd. € Steuersenkungen, von denen das meiste bei reichen Aktionären landet. Geld für fossiles Gas u. die Reichsten ist da. Geld für günstigen erneuerbaren Strom für die Menschen und das Handwerk nicht. Das ist einfach alles wahnsinn.",2025-06-29 18:20:25.820
11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Jetzt muss doch der Bundestag ein klares Zeichen setzen,für die Achtung der Grundrechte & für Sichtbarkeit! #Regenbogenfahne auf dem Reichstag. Julia Klöckner ist Präsidentin des Parlaments, nicht Sprachrohr der Bundesregierung. Da muss sie sich noch beweisen. bsky.app/profile/tage...",2025-06-29 22:39:10.099
11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2025-03-25,,,262.0,Nürtingen,Landesliste,matthias-gastel.de,"#Tourismus ist meist etwas Schönes, kann aber auch zerstören. Manchmal wird er zu viel und rücksichtslos gg. Mensch & Umwelt. #Mallorca: Zu schnelles Wachstum, steigende Mieten, Wasser wird knapp durch mehr private Pools. Tourismus geht nur nachhaltig!",2025-06-30 04:53:03.331
11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,"Der Regenbogen verbindet Menschen, denn das Symbol aller Farben, ist ein Symbol der Vielfalt. Alle Menschen haben die gleiche Würde, egal wie sie aussehen, leben, lieben",2025-06-30 05:41:27.290
11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,"Der Regenbogen verbindet Menschen, denn das Symbol aller Farben, ist ein Symbol der Vielfalt. Alle Menschen haben die gleiche Würde, egal wie sie aussehen, leben, lieben",2025-06-30 05:41:27.290
11005511,Jan Köstering,1997-10-22,männlich,Die LINKE,2025-03-25,,KFZ-Mechatroniker,98.0,Oberbergischer Kreis,Landesliste,jan-koestering.de,"Helfer im Fadenkreuz: Die schützen Waffen besser als Menschen, die Brände löschen. Wer zum fick schießt auf die Feuerwehr?",2025-06-30 05:48:30.842
11003231,Olaf Scholz,1958-06-14,männlich,SPD,2025-03-25,,Rechtsanwalt,61.0,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,Erste Dienstreise nach Kiew. #Wadephul #Ukraine,2025-06-30 06:05:07.643
11005580,Ines Schwerdtner,1989-08-26,weiblich,Die LINKE,2025-03-25,,"Journalistin, Publizistin",85.0,Berlin-Lichtenberg,Direktwahl,inesschwerdtner.bsky.social,Eine automatische Anhebung des Mindestlohns an 60 Prozent des Medianlohns wäre das einfachste. Aber es muss politisch gewollt werden.,2025-06-30 06:36:38.928
11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,"Heute morgen habe ich mit Gordon Repinski über Jens #Spahn s #Maskendeals gesprochen: Es geht in dieser Folge auch darum, warum Deutschland in der Krise korruptionsanfälliger wird. Und warum der Minister nicht der Einkäufer sein darf. open.spotify.com/episode/62Cd...",2025-06-30 06:55:55.066
11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,"Was Sie unterschlagen und das mein Text sofort gelöscht wurde, als ich meinen Irrtum bemerkte! Aber, was soll’s. So bin ich es gewöhnt. Unfair und Manipulativ.",2025-06-30 07:13:43.385
11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2025-03-25,,,262.0,Nürtingen,Landesliste,matthias-gastel.de,"Für den Ausbau der #Windenergie auch in #Herrenberg gab es gestern eine Demo mit Weltrekord: Das größte menschliche ""Windrad"". Ich durfte dabei sein. Wir brauchen auch in #BadenWürttemberg mehr #Strom aus Erneuerbaren. Potentiale sind vorhanden!",2025-06-30 07:15:27.625
11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,"Nein, dass meine ich nicht! Sie manipulieren eben und wollen einfach Falschbehauptungen verbreiten! Miese Methode!",2025-06-30 07:17:54.481
11005501,Ferat Koçak,1979-05-26,männlich,Die LINKE,2025-03-25,,Dipl.-Wirtschaftswissenschaftler,81.0,Berlin-Neukölln,Direktwahl,feratkocak.dielinkebt.de,"#Teamferat goes Istanbul! Die kurdische Frage bleibt eine der zentralen ungelösten politischen Aufgaben der Türkei. Die Konferenz versammelt vom 01.-02.07. Menschenrechtsorganisationen, Wissenschaftler*innen, Vertreter*innen der Zivilgesellschaft und internationale Gäste.",2025-06-30 07:59:42.609
11005501,Ferat Koçak,1979-05-26,männlich,Die LINKE,2025-03-25,,Dipl.-Wirtschaftswissenschaftler,81.0,Berlin-Neukölln,Direktwahl,feratkocak.dielinkebt.de,"Als Kind kurdisch-alevitischer Migrant*innen setze ich mich als Abgeordneter Bundestag für die Demokratisierung der Türkei und für die Rechte von Minderheiten ein. Meine Teilnahme ist Ausdruck praktischer Solidarität mit jenen, die unter Repression und Kriminalisierung leiden.",2025-06-30 07:59:42.610
11005501,Ferat Koçak,1979-05-26,männlich,Die LINKE,2025-03-25,,Dipl.-Wirtschaftswissenschaftler,81.0,Berlin-Neukölln,Direktwahl,feratkocak.dielinkebt.de,Ziele der Reise: (1) Demokratische Perspektiven für die Türkei und Kurdistan stärken (2) Interessen und Forderungen marginalisierter Gruppen der Diaspora vertreten (3) Internationale Solidarität sichtbar machen,2025-06-30 07:59:42.611
11002765,Dr. Norbert Röttgen,1965-07-02,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,"In Deutschland verwechseln wir Außenpolitik permanent mit der Diskussion rechtlicher oder ethischer Fragen. Wo ist die Außenpolitik, die auf das Verhalten int. Akteure Einfluss nimmt – in unserem Interesse & nach unseren Vorstellungen? Das findet gar nicht statt.",2025-06-30 08:02:43.342
11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,"Nachdem das mit ""Frau Sudhof ist ja parteipolitisch"" nicht funktioniert hat probiert #Spahn es jetzt mit ""Piechotta kann mich einfach nicht leiden"". Wenn das deine besten Verteidigungslinien sind, dann hast du schon verloren. #spahnruecktritt",2025-06-30 08:21:22.493
11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,Kam zumindest schon in den Kommentaren.,2025-06-30 08:26:42.033
11005430,Anne-Mieke Bremer,1991-10-31,weiblich,Die LINKE,2025-03-25,,Sozialarbeiterin,40.0,Nienburg II – Schaumburg,Landesliste,koffeinpiratin.dielinkebt.de,"130½ Tage Bundestag. Ausschuss, Frasi, Ordnungsruf und Anne, bist du jetzt genauso reich wie der Herr Wildberger? Am 03.07.2025 berichte ich ein wenig aus Berlin und ihr könnt mir jede Frage stellen. Torben ist auch mit dabei. Der ist meistens lustiger als ich. twitch.tv/koffeinpiratin",2025-06-30 08:55:27.386
11005155,Boris Mijatović,1974-02-04,männlich,Grünen,2025-03-25,,Angestellter,167.0,Kassel,Landesliste,boris-mijatovic.bsky.social,Humanitäre Hilfe in #Gaza bleibt unersetzbar. Weder private Organisationen noch Militärs können humanitäres Völkerrecht ersetzen. Wo bleiben die Anklagen dieser schwerwiegenden Verbrechen? #end2impunity table.media/security/pro...,2025-06-30 09:40:10.160
11004659,Lisa Badum,1983-10-02,weiblich,Grünen,2025-03-25,,Politikwissenschaftlerin,235.0,Bamberg,Landesliste,lisa-badum.de,"Katherina Reiche, „Abrissbeauftragte der Union“.",2025-06-30 09:50:52.610
11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,"„Mehr Demokratie wagen!“ Morgen läuft bei 3Sat die Doku aus der Schweiz zu Mehr Demokratie, mit intensiven Statements von Ralf Uwe Beck und mir im Film. Hier vorab die online Fassung:",2025-06-30 09:59:49.978
11004848,Sören Pellmann,1977-02-11,männlich,Die LINKE,2025-03-25,,Grund- und Förderschullehrer,152.0,Leipzig II,Direktwahl,pellmann.dielinkebt.de,"Tag des Parlamentarismus – Demokratie beschützen! Die AfD hetzt, spaltet. Art. 21 GG: Parteien, die die Demokratie bekämpfen, können verboten werden. Ein Verbot ist kein leichter Schritt – aber ein notwendiger. Wir stehen: für Demokratie gegen rechte Hetze für Konsequenz statt Wegsehen",2025-06-30 10:01:46.328
