,id,full_name,birthdate,gender,faction,faction_start,faction_end,profession,district_number,district_name,mandate,clean_handle,text,date,sentiment_score,sentiment_class,week_start
12312,11005246,Robin Wagener,1980-08-16,männlich,Grünen,2025-03-25,,Richter,134.0,Lippe I,Landesliste,robinwagener.bsky.social,"Die sehe ich bei den derzeit Handelnden nicht. Was bleibt, ist ein Eindruck von Regierung ohne Richtung. Von Pragmatismus ohne Horizont. Von Friedrich Scholz.",2025-04-10 11:58:00.122,-5.852500186160413,negative,2025-04-07
12313,11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Diese Koalition schleift den Klimaschutz, der Kohleausstieg wird in die Länge gezogen, und sie gibt keine Antworten zur Zukunft unserer sozialen Sicherheitssysteme angesichts eines starken demografischen Wandels. Auf die Probleme von heute hat sie nur Antworten von gestern.",2025-04-10 12:14:39.563,-4.961100644239347,neutral,2025-04-07
12314,11005260,Janine Wissler,1981-05-23,weiblich,Die LINKE,2025-03-25,,Dipl.-Politikwissenschaftlerin,181.0,Frankfurt am Main I,Landesliste,janinewissler.bsky.social,"Ich war nach dem Brandanschlag 2010 oft in Wetzlar. Einmal saß ich auf einem Podium zu rechter Gewalt. Neonazis kamen rein, setzten sich. Später stellte sich heraus, dass einer davon der Brandstifter war. 15 Jahre später erschießt er eine 17-Jährige, die ihn zuvor angezeigt hatte.",2025-04-10 13:04:20.171,-2.820931776956279,neutral,2025-04-07
12315,11005260,Janine Wissler,1981-05-23,weiblich,Die LINKE,2025-03-25,,Dipl.-Politikwissenschaftlerin,181.0,Frankfurt am Main I,Landesliste,janinewissler.bsky.social,"Im Jahr 2010 zündete er nachts ein Haus ein, in dem Kinder schliefen, 15 Jahre später begeht er offenbar einen Femizid. Das Opfer hatte Hilfe gesucht. Es stellen sich Fragen. Insbesondere an die Behörden, die eine Gefährderansprache durchgeführt haben.",2025-04-10 13:04:20.172,-2.5861626370954043,neutral,2025-04-07
12316,11005078,Linda Heitmann,1982-08-02,weiblich,Grünen,2025-03-25,,Geschäftsführung in der Suchtkrankenhilfe,19.0,Hamburg-Altona,Direktwahl,linda-altona.bsky.social,Auch nach einmal drüber schlafen ist die Enttäuschung über den Koalitionsvertrag noch groß in meinen Bereichen Gesundheits- und Umweltpolitik :,2025-04-10 13:16:46.698,-6.131292732185703,negative,2025-04-07
12317,11005078,Linda Heitmann,1982-08-02,weiblich,Grünen,2025-03-25,,Geschäftsführung in der Suchtkrankenhilfe,19.0,Hamburg-Altona,Direktwahl,linda-altona.bsky.social,"Die wenigen guten Ansätze, die im Gesundheitsteil zur Stabilisierung der Beiträge zur Kranken- und Pflegeversicherung im geleakten Vorentwurf noch standen, sind jetzt raus. Patientenrechte, Verhältnisprävention für legale Suchtmittel, Sprachmittlung u. niedrigschwellige Versorgung fehlen weiterhin..",2025-04-10 13:16:46.699,-3.778705467151225,neutral,2025-04-07
12318,11005078,Linda Heitmann,1982-08-02,weiblich,Grünen,2025-03-25,,Geschäftsführung in der Suchtkrankenhilfe,19.0,Hamburg-Altona,Direktwahl,linda-altona.bsky.social,"…im Umwelt- und Naturschutz sollen sowohl die Umweltverträglichkeitsprüfung, als auch die Rechte von Verbänden völlig ausgehöhlt werden. Zentrale Punkte wie nachhaltigen Küsten- und Hochwasserschutz sucht man vergeblich",2025-04-10 13:16:46.700,-0.8033427896143176,neutral,2025-04-07
12319,11002720,Steffi Lemke,1968-01-19,weiblich,Grünen,2025-03-25,,Dipl.-Agraringenieurin,70.0,Anhalt – Dessau – Wittenberg,Landesliste,steffi-lemke.de,"Ich weiß nicht,warum Jens Spahn (CDU) den Meeresschutzbeauftragten abschaffen will. Also ob er etwas gegen Meeresschutz hat. Er sollte aber wenigstens wissen,dass er dort nichts einsparen kann, da .bsky.social den Job zusätzlich zu seinem normalen macht und keinen € zusätzlich kostet.",2025-04-10 13:37:43.870,-3.477916200657655,neutral,2025-04-07
12320,11002720,Steffi Lemke,1968-01-19,weiblich,Grünen,2025-03-25,,Dipl.-Agraringenieurin,70.0,Anhalt – Dessau – Wittenberg,Landesliste,steffi-lemke.de,"Es passt aber ein bisschen ins Bild einer Bundesregierung, die eine schlankere Verwaltung verspricht und dafür erstmal ein zusätzliches, 16tes Ministerium errichtet.",2025-04-10 13:37:43.871,-1.654071292448691,negative,2025-04-07
12321,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"1/11 Nach der Lektüre des Koalitionsvertrags muss ich sagen: Ein passenderer Titel dafür ist „Mehr Rückschritt wagen“. Es finden sich Rückschritte bei Menschenrechten, bei liberalen Errungenschaften, beim Klimaschutz, ein Rückfall in nationale Egoismen und – im besten Fall – ein „Weiter wie bisher“.",2025-04-10 14:08:58.979,-2.434342857905652,neutral,2025-04-07
12322,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"2/11 Es fängt schon damit an, dass Union und SPD offensichtlich in der Vergangenheit leben – schaut man sich an, wie blauäugig sie die transatlantischen Beziehungen bewerten. Wir dürfen nicht weiter hoffen, dass alles wieder wird wie früher, sondern müssen Antworten für die neue Realität finden.",2025-04-10 14:08:58.980,-4.879681926768932,negative,2025-04-07
12323,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"3/11 Globale Verantwortung war gestern: Neue Schwerpunkte der internationalen Zusammenarbeit sind Rohstoffsicherung, Migrationsabwehr und Förderung der deutschen Wirtschaft. Das schreibt koloniale Ausbeutungsstrukturen fort und ist keine Stärkung des Multilateralismus oder globaler Partnerschaften.",2025-04-10 14:08:58.981,-1.5162536730862026,neutral,2025-04-07
12324,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"4/11 Die Beziehungen zu Afrika werden in einem Absatz abgehandelt. Im Mittelpunkt stehen Terrorbekämpfung, Migrationsbegrenzung und Rohstoffsicherung. Das ist Afrikapolitik aus dem letzten Jahrtausend – statt Partnerschaft.",2025-04-10 14:08:58.982,-0.5794492201259189,neutral,2025-04-07
12325,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"5/11 Die Aussöhnung mit Namibia scheint für die SPD keine Priorität mehr zu haben: Im Sondierungspapier war das noch eine „unverzichtbare Aufgabe, die aus unserer historischen und moralischen Verantwortung erwächst“. Jetzt sucht man vergeblich danach.",2025-04-10 14:08:58.983,-3.2077263115381247,neutral,2025-04-07
12326,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"6/11 Zur Lösung des Nahostkonflikts gibt es – außer einem Lippenbekenntnis zur Zweistaatenlösung – wenig: Die Rechte der Palästinenser*innen werden mit keinem Wort erwähnt, ebenso wenig Israels völkerrechtswidrige Besatzung oder die Siedlungspolitik.",2025-04-10 14:08:58.984,-2.200472995979579,neutral,2025-04-07
12327,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"7/11 Deutschlands historische Verpflichtung gegenüber Israel umfasst auch die Verantwortung für eine sichere und selbstbestimmte Zukunft der Palästinenser*innen. Frieden in der Region und Sicherheit für alle kann es nur geben, wenn beide Seiten gleichberechtigt in Würde und Freiheit leben können.",2025-04-10 14:08:58.985,-0.4520767090388629,neutral,2025-04-07
12328,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"8/11 Flucht & Migration: Was #BlackRot nicht versteht, ist, dass die Rechtsextremen immer stärker werden, wenn man ihre rassistischen Inhalte und Rhetorik übernimmt.",2025-04-10 14:08:58.986,-2.0742718619131812,neutral,2025-04-07
12329,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"9/11 Nach Syrien und Afghanistan abschieben zu wollen, ist menschenfeindlich, zeugt von keinerlei außenpolitischer Kenntnis und löst kein einziges Problem, das wir in unserem Land haben.",2025-04-10 14:08:58.987,-5.133249797674559,negative,2025-04-07
12330,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,10/11 Wie wollen SPD und Union ihre Rückschrittskoalition und ihre Steuergeschenke an die eigene Wählerklientel finanzieren? Durch Kürzungen bei den Ärmsten in Deutschland und weltweit – bei Beiträgen zu internationalen Organisationen und in der Entwicklungszusammenarbeit.,2025-04-10 14:08:58.988,-0.7134937227449085,neutral,2025-04-07
12331,11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,11/11 Deutschland muss ein verlässlicher Partner in der Welt bleiben. Ein Rückzug aus der internationalen Zusammenarbeit à la Trump wird die globalen Krisen verschärfen – und zudem Chinas globalen Machtansprüchen in die Hände spielen.,2025-04-10 14:08:58.989,-2.7370208606700923,neutral,2025-04-07
12332,11005260,Janine Wissler,1981-05-23,weiblich,Die LINKE,2025-03-25,,Dipl.-Politikwissenschaftlerin,181.0,Frankfurt am Main I,Landesliste,janinewissler.bsky.social,"Ja, hat er.",2025-04-10 14:13:22.787,-0.9087881053491482,neutral,2025-04-07
12333,11004801,Sven Lehmann,1979-12-04,männlich,Grünen,2025-03-25,,,93.0,Köln II,Direktwahl,sven-lehmann.eu,"Elterngeld rauf, Investitionen in Kita, Ganztag & Mehrgenerationenhäuser. Der Koalitionsvertrag klingt nach ambitionierter Familienpolitik. Aber: alles unter Finanzierungsvorbehalt.“ Heißt übersetzt: Schöner Wunschzettel, schöne Versprechen. Wer garantiert den Familien, dass sie umgesetzt werden?",2025-04-10 14:58:32.479,-0.6364757712875533,neutral,2025-04-07
12334,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Huch! Auf den ersten Blick wirkt vieles im KOA-Vertrag zum Thema Energie & Klima so wie die Fortsetzung der Energiewende der letzten Legislatur. Aber die KleiKo, wäre nicht KleiKo, wenn sie sich nicht einige Hintertüren für besonders ambitionslose Politik offengehalten hätte. Beispiele gefällig?",2025-04-10 15:06:32.619,-3.033278425217763,negative,2025-04-07
12335,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,Die KleiKo steht zu den Klimazielen & unterstützt ein europäisches 2040-Ziel von 90% Emissionssenkung! Aber: Ambitionierter sollen nur die Anderen werden. Das deutsche Ziel für 2040 wird abgeschwächt. Statt 88% finden die KleiKo 85% ok. Die restlichen 3% sollen dann Nicht-EU-Länder reißen.,2025-04-10 15:06:32.620,-3.129211976279216,neutral,2025-04-07
12336,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Yay, die KleiKo will die Energiewende zum Erfolg machen! Und sie dabei auf Bezahlbarkeit, Kosteneffizienz und Versorgungssicherheit ausrichten! Aber: Nutzt die Union die Buzzwörter nur, um EE- und Netzausbau zu reduzieren? Das würde die Energiewende ausbremsen und die Klimaziele gefährden.",2025-04-10 15:06:32.621,-2.858820125598035,neutral,2025-04-07
12337,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Die KleiKo möchte die Wärmewende durch erreichbare CO2-Vermeidung voranbringen. Erreichbar? Das klingt nach Senkung der Anforderungen im Gebäudeenergiegesetz. Und, wollten sie das Heizungsgesetz nicht eigentlich abschaffen? Wieder nur Populismus, denn: ein Gesetz mit diesem Namen gibt es nicht.",2025-04-10 15:06:32.622,-5.294028684443894,negative,2025-04-07
12338,11004263,Katharina Dröge,1984-09-16,weiblich,Grünen,2025-03-24,,Volkswirtin,94.0,Köln III,Direktwahl,katharinadroege.bsky.social,"Die Maßnahmen, die CDU/CSU und SPD beschlossen haben, sind eine sinnlose Härte gegenüber schutzbedürftigen Menschen. Und sie belasten zusätzlich auch noch unsere Wirtschaft in einer ohnehin schwierigen Zeit. #Koalitionsvertrag",2025-04-10 15:10:14.118,-5.886091714121385,negative,2025-04-07
12339,11005104,Misbah Khan,1989-12-04,weiblich,Grünen,2025-03-25,,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,"Nach der furchtbaren Tat in Aschaffenburg hieß es immer wieder: Was wäre hier los, wenn ein Rechtsextremist am helllichten Tage ein Kind ermorden würde?“ Letzte Woche hat in Wetzlar ein vorbestrafter Neonazi eine 17-Jährige auf offener Straße erschossen.",2025-04-10 15:18:28.364,-4.729348356576308,negative,2025-04-07
12340,11005104,Misbah Khan,1989-12-04,weiblich,Grünen,2025-03-25,,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,"Falls ihr euch jetzt fragt, was hier nach so einem Fall los ist - richtig, nichts. Kein Aufschrei, keine Sondersendungen, keine Titelseiten, keine Talkshows, keine Sondersitzungen. Nichts.",2025-04-10 15:18:28.365,-4.057608081064302,neutral,2025-04-07
12341,11004659,Lisa Badum,1983-10-02,weiblich,Grünen,2025-03-25,,Politikwissenschaftlerin,235.0,Bamberg,Landesliste,lisa-badum.de,"Wenig beachtet, aber außen- & geopolitisch extrem wichtig: die #Klimadiplomatie. Im geleakten AG-Papier gab es dazu immerhin noch ein paar Sätze. Im #Koalitionsvertrag dann: Nada! Warum haben Merz, Söder & Klingbeil diese Passage gestrichen??",2025-04-10 15:21:37.390,-3.303451936026846,neutral,2025-04-07
12342,11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,Nur eins scheint sicher: Die Mütterrente. Alle wirklich drängenden Fragen zu unseren sozialen Sicherungssysteme hat die Koalition in Kommissionen verschoben. Die jungen Generationen werden so im Stich gelassen. Denn wir brauchen JETZT Antworten auf die immensen Beitragssteigerungen.,2025-04-10 15:23:02.978,-5.661888981475917,negative,2025-04-07
12343,11005047,Leon Eckert,1995-04-09,männlich,Grünen,2025-03-25,,Kommunalreferent,213.0,Freising,Landesliste,leon-eckert.de,"Nachdem wir in Deutschland erfolgreich Cell-Broadcast eingeführt haben und damit eines der besten Warnsysteme in Europa haben, folgen nun auch ander Staaten wie Schweden.",2025-04-10 15:35:23.253,1.4897006587733128,neutral,2025-04-07
12344,11005432,Victoria Broßart,1992-09-24,weiblich,Grünen,2025-03-25,,Ingenieurin,221.0,Rosenheim,Landesliste,victoriabrossart.bsky.social,"Die KleiKo legt in der Verkehrspolitik einfach mal den Rückwärtsgang ein und als Highlight gibt's dann ne höhere Pendlerpauschale, Förderung für Magnetschwebebahnen und ne Hyperloop Strecke Mein Kommentar zum Koalitionsvertrag im Video",2025-04-10 15:53:10.159,-0.247237865143673,neutral,2025-04-07
12345,11004771,Elisabeth Kaiser,1987-03-04,weiblich,SPD,2025-03-25,,Politik- und Verwaltungswissenschaftlerin,193.0,Gera – Greiz – Altenburger Land,Landesliste,elisabethkaiser.bsky.social,"Das bringt der #Koalitionsvertrag und ich habe für Dich mitverhandelt. Mietpreisbremse bleibt & sozialen Wohnungsbau intensivieren Wohnungs-Turbo Brücken & Bahn, Schulen & Kitas sanieren. Noch mehr versprochen und gehalten: 15€ Mindestlohn ab 2026 Rentenniveau bei 48% Wirtschaft stärken",2025-04-10 16:36:52.963,-0.3891038284806276,neutral,2025-04-07
12346,11004771,Elisabeth Kaiser,1987-03-04,weiblich,SPD,2025-03-25,,Politik- und Verwaltungswissenschaftlerin,193.0,Gera – Greiz – Altenburger Land,Landesliste,elisabethkaiser.bsky.social,Wir haben viel verhandelt. Jetzt gibt es einen Kompromiss mit gegenseitigen Zugeständnissen. Insgesamt kann sich das Ergebnis doch sehen lassen.,2025-04-10 16:48:12.511,3.436678685687941,positive,2025-04-07
12347,11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,Danke an und das Denkhausbremen für die gestrige Veranstaltung zwischen verschiedenen Akteur:innen von Zivilgesellschaft und Politik zur Stärkung der Demokratie.,2025-04-10 18:28:27.789,3.8939993347344,neutral,2025-04-07
12348,11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,Danke an und das Denkhausbremen für die gestrige Veranstaltung zwischen verschiedenen Akteur:innen von Zivilgesellschaft und Politik zur Stärkung der Demokratie.,2025-04-10 18:28:27.789,3.8939993347344,neutral,2025-04-07
12349,11004857,Filiz Polat,1978-07-11,weiblich,Grünen,2025-03-25,,Dipl.-Volkswirtin,38.0,Osnabrück-Land,Landesliste,filiz-polat.de,"Es war schon lange klar, dass die Atomkraft auch wirtschaftlich keinen Sinn mehr macht. Dass Markus Söder jetzt kurz nach der Bundestagswahl aufgibt, zeigt einmal mehr, dass die CSU einen unehrlichen Wahlkampf geführt hat.",2025-04-10 19:33:50.641,-6.209290538019627,negative,2025-04-07
12350,11004417,Sebastian Steineke,1973-06-19,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,56.0,Prignitz – Ostprignitz-Ruppin – Havelland I,Landesliste,sebastiansteineke.bsky.social,Auch in diesem Jahr gab es von mir wieder 200 Schoko #Osterhasen für die Neuruppiner Tafel. Danke für die wertvolle Arbeit die ihr hier jeden Tag leistet!,2025-04-10 21:44:37.656,4.915984646237636,positive,2025-04-07
12351,11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2025-03-25,,,262.0,Nürtingen,Landesliste,matthias-gastel.de,Besuch beim #Auto -Zulieferer ElringKlinger bei #Reutlingen: Wir sprachen mit der Geschäftsführung über neue Antriebstechnologien und die geopolitischen Herausforderungen. Das #Unternehmen führte uns durch die Produktionshallen. #Industrie #Arbeit #Wirtschaft,2025-04-11 05:22:21.526,-0.07726533376402658,neutral,2025-04-07
12352,11005518,Sonja Lemke,1991-11-22,weiblich,Die LINKE,2025-03-25,,Informatikerin,142.0,Dortmund II,Landesliste,sonjalemke.dielinkebt.de,"Der Koalitionsvertrag ist wirklich einfach: wir streichen alle Arbeits- und Umweltstandards für Unternehmen (Bürokratieabbau), Sozialleistungen weg damit, Kommunen sind sowieso nur so pleite,...",2025-04-11 06:49:51.470,-5.831514285127602,negative,2025-04-07
12353,11005518,Sonja Lemke,1991-11-22,weiblich,Die LINKE,2025-03-25,,Informatikerin,142.0,Dortmund II,Landesliste,sonjalemke.dielinkebt.de,"weil die geben zu viel aus und wenn wir doch mal ausversehen was soziales rein geschrieben haben, dann steht das natürlich unter Finanzierungsvorbehalt. Das einzige wofür Geld da ist: Aufrüstung, Überwachung & Repression.",2025-04-11 06:50:56.641,-3.8922533791891185,neutral,2025-04-07
12354,11005518,Sonja Lemke,1991-11-22,weiblich,Die LINKE,2025-03-25,,Informatikerin,142.0,Dortmund II,Landesliste,sonjalemke.dielinkebt.de,Wofür #Schwarzrot überall #KI einsetzen will: - schulisches Lernen - Finanzverwaltung - Verwaltung allgemein - Justiz - Datenanalyse bei Sicherheitsbehörden - Pflege- und Behandlungsdokumentation - Kultur & KI (?) - Rüstung - giftspritzende Drohnen im Weinbau,2025-04-11 06:52:37.430,-0.48193780816256454,neutral,2025-04-07
12355,11005518,Sonja Lemke,1991-11-22,weiblich,Die LINKE,2025-03-25,,Informatikerin,142.0,Dortmund II,Landesliste,sonjalemke.dielinkebt.de,Aber Mindeststandards für KI-Systeme sind natürlich im ganzen Dokument kein Thema,2025-04-11 06:52:48.066,-2.187479201793895,neutral,2025-04-07
12356,11005065,Dr. Jan-Niclas Gesenhues,1990-02-12,männlich,Grünen,2025-03-25,,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,"Söders Atom-Lüge ist aufgeflogen. Jetzt muss auch er zugeben, dass ein Weiterbetrieb der Atomkraftwerke ökonomischer Unfug wäre. Meine These: Er hat es die ganze Zeit gewusst, dass es so kommt, aber die Menschen über Monate bewusst getäuscht.",2025-04-11 07:34:11.435,-5.86800483786132,negative,2025-04-07
12357,11005145,Dr. Zoe Mayer,1995-08-07,weiblich,Grünen,2025-03-25,,Doktorin der Ingenieurwissenschaften (Dr.-Ing.),271.0,Karlsruhe-Stadt,Direktwahl,zoegruene.bsky.social,Etwas Gutes hat der Koalitionsvertrag: Das Thema #Kernenergie scheint ein für alle Mal vom Tisch zu sein.,2025-04-11 07:34:52.732,2.8091110388004297,positive,2025-04-07
12358,11005248,Johannes Wagner,1991-08-01,männlich,Grünen,2025-03-25,,Arzt,237.0,Coburg,Landesliste,yoohannes.bsky.social,Es war von vornherein klar aber es lies sich damit so gut Stimmung gegen die Grünen machen „Söder lässt Atom-Plan fallen.“ Ein Bärendienst für die demokratische Debattenkultur.,2025-04-11 07:43:03.489,2.805843256996963,positive,2025-04-07
12359,11005145,Dr. Zoe Mayer,1995-08-07,weiblich,Grünen,2025-03-25,,Doktorin der Ingenieurwissenschaften (Dr.-Ing.),271.0,Karlsruhe-Stadt,Direktwahl,zoegruene.bsky.social,"Das Agrarkapitel des Koalitionsvertrags liest sich wie der Dank der Union für die Bauernproteste, die zum Sturz der Ampelregierung beigetragen haben. taz.de/Agrarpolitik...",2025-04-11 07:55:14.628,0.7443016572123272,neutral,2025-04-07
12360,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Es klafft eine riesige Lücke im #Koalitionsvertrag: Muslimisches Leben und die fast 6 Millionen Muslim*innen in Deutschland werden nicht adressiert. Fragen der institutionellen Verankerung des Islams, der vielfältigen Repräsentation von Muslim*innen, ..1/2",2025-04-11 07:58:41.587,-4.5371806180373255,neutral,2025-04-07
12361,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,..der Integration und der Bekämpfung antimuslimischen Rassismus kommen nicht vor. Der #Islam wird im Koalitionsvertrag ausschließlich negativ im Kontext von #Islamismus und #Extremismus erwähnt. Mir schwant Böses für die nächsten Jahre. 2/2,2025-04-11 07:58:41.588,-6.171594249657872,negative,2025-04-07
12362,11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,Die Stimmen für ein #AfDVerbot mehren sich. Auch in der Union. radio-oberland.de/news/2025-04...,2025-04-11 09:25:31.184,0.0961730137905545,neutral,2025-04-07
12363,11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,"Die Offenbarung einer weiteren großen Lüge der Union. Söder wusste vor der Wahl ganz genau, dass Atomkraft sich nicht rentiert.",2025-04-11 10:04:24.542,-5.9192623358888214,negative,2025-04-07
12364,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Ja, Gewalttäter werden immer jünger, aber Verschärfungen des Strafrechts und hoch emotionalisierte Debatten werden dem komplizierten Phänomen nicht gerecht. Auch Pauschalisierungen und undifferenzierte Verurteilungen sind hier fehl am Platz.",2025-04-11 10:29:03.128,-5.181936797758633,negative,2025-04-07
12365,11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Gemeinsam mit Wissenschaft und Praxis gilt es, umfassend präventiv in Bildungs-, Sozial- und Jugendarbeit zu investieren, die Jugendhilfe stärken und alle Kinder so vor Gewalt zu schützen.",2025-04-11 10:29:03.129,-0.6439621867967008,neutral,2025-04-07
12366,11005070,Prof. Dr. Armin Grau,1959-03-18,männlich,Grünen,2025-03-25,,Arzt,206.0,Ludwigshafen/Frankenthal,Landesliste,armingrau.bsky.social‬,"Koa-Vertrag der #Kleiko: Aussitzen und Entscheidungen in Kommissionen verschieben. 18 Kommissionen +Arbeitskreise sind Ausdruck der Hilflosigkeit. Union+ SPD haben 3,5 Jahre nichts vorbereitet. Dafür eine Rolle rückwärts beim #Klimaschutz, nichts zur Sicherung der Sozialsysteme!",2025-04-11 10:54:16.028,-5.247197288451514,negative,2025-04-07
12367,11002720,Steffi Lemke,1968-01-19,weiblich,Grünen,2025-03-25,,Dipl.-Agraringenieurin,70.0,Anhalt – Dessau – Wittenberg,Landesliste,steffi-lemke.de,"Klimakrise, Artenaussterben, Plastikvermüllung: Weltweit sind die Auswirkungen zu spüren. Für Lösungen brauchen wir gemeinsames globales Handeln. Dafür ist #UNEP das wichtigste Forum - heute seit 50 Jahren ist Deutschland dabei. Danke für die Zusammenarbeit! .org .bsky.social",2025-04-11 11:31:22.221,1.8819211234350217,neutral,2025-04-07
12368,11004088,Caren Lay,1972-12-11,weiblich,Die LINKE,2025-03-25,,Dipl.-Soziologin,155.0,Bautzen I,Landesliste,carenlay.bsky.social,Das .bsky.social berichtet über meine Einschätzung zur Mietenpolitik im Koalitionsvertrag Ganzer Artikel:,2025-04-11 12:09:45.512,-0.3969000488170891,neutral,2025-04-07
12369,11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,"Bitte nehmen Sie den menschengemachten Klimawandel ernst, Frau Bär.",2025-04-11 12:19:48.443,-2.115134598604058,neutral,2025-04-07
12370,11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,"Mein neuer Arbeitsplatz und was ich so aus Thüringen mitgebracht habe ;-)) Nun hatte ich auch Zeit den Koalitionsvertrag zu studieren und stelle fest: das Thema Ostdeutschland ist nur noch eine Randnotiz mit Stasi&Doping. Aber die Chancen voneinander lernen zu können, kommt nicht einmal mehr vor.",2025-04-11 12:20:43.463,3.5795302908959585,positive,2025-04-07
12371,11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,"Mein neuer Arbeitsplatz und was ich so aus Thüringen mitgebracht habe ;-)) Nun hatte ich auch Zeit den Koalitionsvertrag zu studieren und stelle fest: das Thema Ostdeutschland ist nur noch eine Randnotiz mit Stasi&Doping. Aber die Chancen voneinander lernen zu können, kommt nicht einmal mehr vor.",2025-04-11 12:20:43.463,3.5795302908959585,positive,2025-04-07
