full_name,week_start,mean_sentiment_score,n_posts,week_index,birthdate,gender,faction,profession,district_number,district_name,mandate,clean_handle,age
Michael Kellner,2025-01-20,0.12562325403806213,10,34,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-01-27,-2.164921905517333,16,35,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-02-03,-3.124717979071169,17,36,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-02-10,0.709754976398475,4,37,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-02-17,0.8103437785034087,5,38,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-02-24,1.1123233947879716,4,39,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-03-03,-4.221396320795571,8,40,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-03-10,-0.635074984643426,5,41,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-03-17,-2.4346821073438414,7,42,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark - Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-03-24,-2.3456103960823245,7,43,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-03-31,-2.904971786603448,5,44,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-04-07,-1.6473730334071823,15,45,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-04-14,-0.506557868595473,8,46,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-04-21,-1.5363946245738356,6,47,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-04-28,-0.8881353253768511,8,48,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-05-05,-1.546590644359128,15,49,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-05-12,-1.1160909618310737,13,50,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-05-19,-4.746599121011317,5,51,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-05-26,-1.4474746634433016,6,52,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-06-02,-0.18039055720717348,7,53,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-06-09,1.5244435573906296,4,54,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-06-16,-2.690912475808138,11,55,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-06-23,-0.8195260582009318,10,56,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-06-30,-0.9715447436716286,5,57,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-07-07,-3.997453619573684,7,58,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-07-14,0.5768644600229044,4,59,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-07-21,0.09154154334987614,9,60,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Kellner,2025-07-28,-4.9262732212520515,2,61,1977-05-08,männlich,Grünen,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,48
Michael Sacher,2025-01-06,-0.3271897758422134,1,32,1964-09-01,männlich,Grünen,Buchhändler,144.0,Unna I,Landesliste,michaelsacher.bsky.social,61
Michael Sacher,2025-01-13,0.09644938965606964,4,33,1964-09-01,männlich,Grünen,Buchhändler,144.0,Unna I,Landesliste,michaelsacher.bsky.social,61
Michael Sacher,2025-01-20,-5.628842756309873,1,34,1964-09-01,männlich,Grünen,Buchhändler,144.0,Unna I,Landesliste,michaelsacher.bsky.social,61
Michael Sacher,2025-01-27,-1.2719677491899322,6,35,1964-09-01,männlich,Grünen,Buchhändler,144.0,Unna I,Landesliste,michaelsacher.bsky.social,61
Michael Sacher,2025-02-03,-2.508097156550569,10,36,1964-09-01,männlich,Grünen,Buchhändler,144.0,Unna I,Landesliste,michaelsacher.bsky.social,61
Michael Sacher,2025-02-10,5.12716502999201,1,37,1964-09-01,männlich,Grünen,Buchhändler,144.0,Unna I,Landesliste,michaelsacher.bsky.social,61
Michael Sacher,2025-02-24,-4.099682807056412,2,39,1964-09-01,männlich,Grünen,Buchhändler,144.0,Unna I,Landesliste,michaelsacher.bsky.social,61
Misbah Khan,2024-11-11,-3.7699891889321013,1,24,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,35
Misbah Khan,2024-11-18,-4.170453736906456,1,25,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,35
Misbah Khan,2024-11-25,-1.7887556158408562,18,26,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,35
Misbah Khan,2024-12-02,-3.462601565962898,1,27,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,35
Misbah Khan,2024-12-09,-0.8353314976354211,7,28,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,35
Misbah Khan,2024-12-16,-3.2922348876245464,4,29,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,35
Misbah Khan,2024-12-23,0.03810973298720939,1,30,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,35
Misbah Khan,2025-01-06,-1.564774056489536,1,32,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-01-13,-6.30557167220737,1,33,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-01-27,-1.5346133411323384,2,35,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-02-03,-4.708479117896976,1,36,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-02-24,2.056084525476017,3,39,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-03-10,-5.285726060224262,3,41,1989-12-04,weiblich,Grünen,,,,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-04-07,-4.896917532245036,4,45,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-04-28,-4.515382347030257,1,48,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-05-05,-6.440653844486288,1,49,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-05-19,-0.6518218851177368,3,51,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-05-26,-6.038197750151823,1,52,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-06-02,-4.352019536019405,8,53,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-06-09,-1.431888275101117,5,54,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-06-16,-0.10788749676279119,2,55,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-06-23,-5.097850888262592,2,56,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-06-30,-3.4114953157682675,6,57,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-07-07,-5.402531726169711,1,58,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Misbah Khan,2025-07-14,-3.1866110311673235,3,59,1989-12-04,weiblich,Grünen,,207.0,Neustadt – Speyer,Landesliste,misbahkhan.bsky.social,36
Nicole Gohlke,2025-01-20,-1.0449263348446307,3,34,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,220.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-01-27,-2.8275028074574,12,35,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,220.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-02-03,-0.7087043897492752,7,36,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,220.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-02-10,-2.9805555252256926,13,37,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,220.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-02-17,-2.9385752569752697,7,38,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,220.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-02-24,-1.8134112031669591,4,39,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,220.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-03-03,-2.562559430032223,17,40,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,220.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-03-10,-3.908768575248774,10,41,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,220.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-03-17,-2.33820843307587,16,42,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,220.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-03-24,-4.782354059444082,6,43,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-03-31,-4.538822632980959,6,44,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-04-07,-5.143544909975793,10,45,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-04-14,-4.325591970001421,3,46,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-04-21,-4.122440082033899,4,47,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-04-28,-4.133332837418812,3,48,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-05-05,-2.9058038902516006,13,49,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-05-12,-4.248918512810794,3,50,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-05-19,-4.011193480588635,9,51,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-05-26,-5.14224817436797,3,52,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-06-02,-2.929432239334703,3,53,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-06-16,-1.3558540094450033,4,55,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-06-23,-4.721140696236748,2,56,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-06-30,-3.9660259504015007,5,57,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-07-07,-1.0959156129351202,4,58,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-07-14,-2.225181568777448,3,59,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-07-21,-2.8277159493242183,4,60,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Gohlke,2025-07-28,-5.949588908653176,2,61,1975-11-15,weiblich,Die LINKE,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,50
Nicole Höchst,2024-11-18,0.3702847687344719,2,25,1970-02-10,weiblich,AfD,,201.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,54
Nicole Höchst,2024-11-25,0.16274126743845074,2,26,1970-02-10,weiblich,AfD,,201.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,54
Nicole Höchst,2024-12-09,-2.5013355222505056,2,28,1970-02-10,weiblich,AfD,,201.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,54
Nicole Höchst,2024-12-16,2.3385527514477458,1,29,1970-02-10,weiblich,AfD,,201.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,54
Nicole Höchst,2024-12-23,-0.3757841049105481,1,30,1970-02-10,weiblich,AfD,,201.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,54
Nicole Höchst,2025-02-03,-2.9010215146293303,5,36,1970-02-10,weiblich,AfD,,201.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,55
Nicole Höchst,2025-04-07,-4.478164355345739,1,45,1970-02-10,weiblich,AfD,,200.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,55
Nicole Höchst,2025-04-14,-6.423138513865388,1,46,1970-02-10,weiblich,AfD,,200.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,55
Nicole Höchst,2025-07-14,-0.34891603692929135,1,59,1970-02-10,weiblich,AfD,,200.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,55
Nicole Höchst,2025-07-21,-3.1767016139126127,2,60,1970-02-10,weiblich,AfD,,200.0,Kreuznach,Landesliste,nicolehoechst-mdb.bsky.social,55
Niels Annen,2024-11-11,0.8171654407630953,1,24,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,51
Niels Annen,2024-11-25,5.110165328910084,1,26,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,51
Niels Annen,2024-12-02,1.1252494183318567,2,27,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,51
Niels Annen,2024-12-09,5.347031403216998,1,28,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,51
Niels Annen,2024-12-16,0.3715819782537986,2,29,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,51
Niels Annen,2024-12-23,1.8111527105413032,1,30,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,51
Niels Annen,2025-01-06,3.1433096783090324,2,32,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,52
Niels Annen,2025-01-13,3.5482533517963586,1,33,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,52
Niels Annen,2025-01-20,2.7817326947494463,1,34,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,52
Niels Annen,2025-01-27,-5.810071725989359,1,35,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,52
Niels Annen,2025-02-03,-0.23598807177140824,2,36,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,52
Niels Annen,2025-02-10,1.1374042979396504,2,37,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,52
Niels Annen,2025-02-17,5.0411952164635565,2,38,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,52
Niels Annen,2025-02-24,5.48200167828747,1,39,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,52
Niels Annen,2025-03-17,4.7038428303396,1,42,1973-04-06,männlich,SPD,"Historiker, Politikwissenschaftler, Staatsminister",20.0,Hamburg-Eimsbüttel,Landesliste,nielsannen.bsky.social,52
Nyke Slawik,2024-11-18,5.304342495556488,1,25,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,30
Nyke Slawik,2024-12-02,3.6905923796027493,1,27,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,30
Nyke Slawik,2024-12-16,-2.376063076675695,3,29,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,30
Nyke Slawik,2025-01-06,-5.351683167282168,1,32,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-01-13,-6.280792506129744,1,33,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-01-20,4.36312617898739,1,34,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-01-27,-0.5558927915790398,5,35,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-02-10,-0.2868462397116458,3,37,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-02-17,3.5457557660514256,1,38,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-02-24,2.365967608005057,2,39,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-03-03,-4.177683965861097,16,40,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-03-10,-1.5105179815494714,5,41,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-03-17,-6.342651427827719,1,42,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,101.0,Leverkusen - Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-04-07,-3.2407316239906123,11,45,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,100.0,Leverkusen – Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-04-28,-0.40935640819094815,4,48,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,100.0,Leverkusen – Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-05-12,-2.707434715616929,9,50,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,100.0,Leverkusen – Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-05-19,-1.8449500092529472,7,51,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,100.0,Leverkusen – Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-05-26,0.8090158793151798,3,52,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,100.0,Leverkusen – Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-06-02,-1.471816600432323,6,53,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,100.0,Leverkusen – Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-06-23,-1.1198995688535573,3,56,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,100.0,Leverkusen – Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-07-07,-3.0277694259850265,3,58,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,100.0,Leverkusen – Köln IV,Landesliste,nykeslawik.bsky.social,31
Nyke Slawik,2025-07-14,0.5610738570260141,3,59,1994-01-07,weiblich,Grünen,Bundestagsabgeordnete,100.0,Leverkusen – Köln IV,Landesliste,nykeslawik.bsky.social,31
Olaf Scholz,2024-06-03,-6.161426282906025,1,1,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-06-24,0.08551362232765265,1,4,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-07-15,-2.9615781189552703,1,7,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-08-19,-6.069945422346764,1,12,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-08-26,-1.1900960929715028,1,13,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-09-02,-6.219588565027969,3,14,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-09-16,-1.6696625845823756,2,16,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-09-23,-2.7569340043434165,1,17,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-09-30,-4.493031798919955,1,18,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-10-07,-2.828126113905777,1,19,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-10-14,-5.870074487882147,3,20,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-10-21,-1.0446041914537354,5,21,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-10-28,-2.5575923607924227,3,22,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-11-04,-5.7378593664436615,2,23,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-11-11,-3.4333132479843873,3,24,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-11-18,-3.8945358872949662,2,25,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
Olaf Scholz,2024-12-09,-3.156447060544009,4,28,1958-06-14,männlich,SPD,Rechtsanwalt,61.0,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,66
